,link,moviename,vote_average,vote_count,img,director,scriptwriter,actors,place,language,secName,types,long,years,overview
336,https://movie.douban.com/subject/6879185/,为奴十二年 12 Years a Slave,8.1,167387,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2167964789.jpg,史蒂夫·麦奎因,约翰·里德利,切瓦特·埃加福, 美国 / 英国, 英语, 被夺走的12年(港) / 自由之心(台) / 为奴十二载 / 黑奴十二年 / Twelve Years a Slave,"['剧情', '传记', '历史']",134,2013,Solomon Northup（切瓦特·埃加福特 Chiwetel Ejiofor 饰）本来是一个自由人，以演奏小提琴为生，有一个妻子和两个孩子，生活其乐融融。不料他却被两个白人以为马戏团表演伴奏所骗，去了华盛顿，一觉醒来发现自己成了黑奴。起初他被卖给了Ford先生（本尼迪克特·康伯巴奇 Benedict Cumberbatch 饰），在庄园里当奴隶。不久又被卖给了素有“黑奴终结者”之称的Epps先生（迈克尔·法斯宾德 Michael Fassbender 饰），他在种植园里日复一日地采摘棉花，也目睹了许多黑奴的悲剧。12年过去了，他始终没有放弃重回自由人的希望，直到遇到了一个思想进步的人士——木匠Bass先生（布拉德·皮特 Brad Pitt 饰）。Solomon是否能结束他身为奴隶的命运？
337,https://movie.douban.com/subject/27198855/,印度合伙人 Padman,7.7,75473,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2540940050.jpg,R·巴尔基,R·巴尔基,阿克谢·库玛尔, 印度, 印地语, 护垫侠(台) / M巾侠(港) / 大姨夫(豆友译名),"['剧情', '喜剧', '传记']",140,2018,电影曾译名《护垫侠》，根据印度草根企业家Muruganantham真实事迹改编。因为卫生巾关税高昂，在2012年印度仍有80%以上的女性在生理期无法使用卫生用品，初中文化程度的主人公拉克希米（阿克谢·库玛尔 饰）为了妻子（拉迪卡·艾普特 饰）的健康，寻找低成本的卫生巾的生产方法，却被全村人视为变态、疯子；最后他远走大城市德里，遇到了生命中最重要的美女合伙人帕里（索娜姆·卡普尔 饰），最终发明了低成本卫生巾生产机器，并开放专利，为印度全国对于女性经期卫生观念带来变革，2018年7月印度取消卫生巾进口关税。“权势之人、强壮之人不会让国家变强，女性强大、母亲强大、姐妹们强大后，国家才会强盛。”
338,https://movie.douban.com/subject/1920805/,成为简·奥斯汀 Becoming Jane,8.2,196627,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1284506783.jpg,朱里安·杰拉德,Sarah Williams,安妮·海瑟薇, 英国 / 爱尔兰, 英语, 珍爱来临 / 成为简 / 珍奥斯汀少女日记 / 傲慢与偏见之简·奥斯汀,"['剧情', '爱情', '传记']",120,2007,简•奥斯汀（安妮·海瑟薇 Anne Hathaway 饰）的一生是否如她的文字那样充满曲折的过程和完满的结局？《成为简》用传记方式描述她的一生：她的母亲竭力为她撮合婚事，对象是上层社会的有钱人。但是简不接受没有爱情的婚姻，认为女人要靠自己的能力去养活自身。于是，她拒绝贵族瓦斯莱先生的求婚，爱上了心灵相通的汤姆•勒弗罗伊（詹姆斯·麦卡沃伊 James McAvoy 饰）。
339,https://movie.douban.com/subject/1830590/,康熙王朝,9.1,100716,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2373067679.jpg,陈家林,朱苏进,斯琴高娃, 中国大陆, 汉语普通话, 康熙帝国 / 康熙大帝 / Kang Xi Kingdom,"['剧情', '爱情', '传记', '历史']", 45分钟,2001,清朝顺治十八年，天花在皇宫蔓延，顺治帝的董爱妃因此一命呜呼，顺治因痛不欲生而决意出家。此时，清帝国充满了内隐外忧。危急之际，孝庄太后（斯琴高娃 饰）当机立断，将得了天花初愈的年仅八岁的皇子玄烨力推为皇室继承人，康熙皇帝登基了。康熙（陈道明 饰）即位以后，手握兵权的鳌拜以权相逼，孝庄太后为了大局也只好暂时放权让鳌拜亲政。鳌拜的野心并不止亲政，他最终目标是图谋改朝换代，少年康熙机智过人，先以终日和一班少年嬉戏放松鳌拜警惕，随后邀约鳌拜进宫而乘机将其软禁，终于为大清除了一大隐患，保住了江山。随后，康熙更是励精图治，向隐忧以久的三藩开刀，开始一段除乱安内的康熙之治！
340,https://movie.douban.com/subject/26303622/,大空头 The Big Short,8.5,149143,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2283531871.jpg,亚当·麦凯,查尔斯·伦道夫,克里斯蒂安·贝尔, 美国, 英语, 大卖空(台) / 沽注一掷(港) / The Big Short: Inside the Doomsday Machine,"['剧情', '传记']",130,2015,2008年全球金融危机，华尔街几位眼光独到的投资鬼才在2007年美国信贷风暴前就看穿了泡沫假象，通过做空次贷CDS而大幅获益，成为少数在金融灾难中大量获利的投资枭雄。贾瑞德·韦内特（瑞恩·高斯林饰）将一个能把40亿美元单子做成37亿美元收入的德银代理人，迈克尔·布瑞（克里斯蒂安·贝尔饰）是独眼基金管理人，马克·鲍姆（史蒂夫·卡瑞尔饰）是华尔街世家出身，本·霍克特（布拉德·皮特饰）是康沃尔资本退休银行家。
341,https://movie.douban.com/subject/25954475/,聚焦 Spotlight,8.8,205319,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2263822658.jpg,汤姆·麦卡锡,乔希·辛格,马克·鲁弗洛, 美国, 英语, 焦点追击(港) / 惊爆焦点(台),"['剧情', '传记']",128,2015,"“聚焦”是波士顿环球报的一个专栏，罗比·罗宾森（迈克尔·基顿饰）是""聚焦""栏目的编辑，栏目拥有一个独立的调查小组，组员包括萨夏·菲弗（瑞秋·麦克亚当斯饰），迈克尔（马克·鲁弗洛饰），马特·卡罗尔（布莱恩·达西·詹姆斯饰）。当马蒂·巴伦（列维·施瑞博尔饰）接替了环球报的总编辑一职，他开始指派罗宾森和他的团队，紧跟一桩被雪藏已久的案件，一个天主教牧师性骚扰教区里的孩子。虽然最开始他们以为这只是个小任务，但很快他们就发现，其背后还隐藏一系列事件，涉及了上百名受害者，而教会已经私下赔偿了受害者，并派人掩盖了这些罪行。随着调查的越发深入，他们发现这一阴谋的更多证据，不仅仅是神职人员，就在波士顿以外，甚至全世界，都在上演着这种暴行。罗宾森和他的团队遭遇到了当地官员们的掣肘。教会内的，教会外的势力都在向他们施压，想让他们放弃这个案件。"
342,https://movie.douban.com/subject/1441602/,霍元甲,6.8,128232,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2200539361.jpg,于仁泰,王斌,李连杰, 美国 / 中国大陆 / 中国香港, 汉语普通话 / 日语 / 英语, Fearless / Legend of a Fighter / Jet Li's Fearless,"['剧情', '动作', '传记']",104,2006,霍元甲（李连杰 饰）年少时以稚嫩的霍家拳打败向他挑衅的小恶霸后习武信心大增，凭着对武术的悟性及热情，他的武艺根基日益深厚，成为天津赫赫有名的武师，可是其性情也渐变得浮躁傲慢，越来越好勇斗狠。得知徒弟被天津另一高手秦爷重创后，霍元甲不问原由闯入秦爷的寿宴，威逼其当场签生死状 与他比武，虽然最后他取得了胜利，但却因此赔上了他一生最爱的母亲及女儿的性命。大错铸成后，痛不欲生的霍元甲神志昏乱远走他方。后得某偏远村落的村民孙婆婆及其失明孙女月慈（孙俪 饰）的悉心照料，霍元甲复原了精神气，并开始领悟武学的真谛。
343,https://movie.douban.com/subject/3578981/,叶问2：宗师传奇,7.3,202964,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1556481862.jpg,叶伟信,黄子桓,甄子丹, 中国大陆 / 中国香港, 粤语 / 汉语普通话 / 英语, 叶问2 / Ip Man 2 / Yip Man 2,"['动作', '传记', '历史']",108,2010,叶问（甄子丹 饰）携家眷来到香港，艰难度日。叶问开武馆宣扬咏春拳术，但无人问津。某日，黄梁（黄晓明 饰）登门拜访，比武之后，甘愿携一班兄弟，拜在叶问门下。黄梁因故与洪拳门下斗殴，结果被捉。叶问来救，却巧遇昔日对手金山找（樊少皇 饰），两人冰释前嫌，却不想被洪拳掌门洪震南（洪金宝 饰）拦下，以致众人被警察（郑则仕 饰）拘捕。洪震南提醒叶问，欲在香港开武馆，必须接受各大门派挑战。于是叶问单刀赴会，最终与洪震南对决，不分伯仲，叶问因拒绝缴纳会费，而遭到洪门寻衅滋事，以致武馆被关。背地里，洪震南替英国警察操持华洋比赛，但始终未有报酬，深感不平。拳击冠军龙卷风来到中国，在比赛现场中侮辱中国武术，打伤中国拳师。洪震南挺身而住，血溅现场。为了中国武术的荣誉，叶问接受了龙卷风的挑衅，为民族大义而战……
344,https://movie.douban.com/subject/21352814/,归来,7.9,271595,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2181207835.jpg,张艺谋,邹静之,陈道明, 中国大陆, 汉语普通话, 陆犯焉识 / Coming Home,"['剧情', '爱情', '历史']",111,2014,上世纪70年代初，与家人音讯全无隔绝多年的劳改犯陆焉识（陈道明 饰）在一次农场转迁途中逃跑回家。这对怀抱芭蕾舞梦想的女儿丹丹（张慧雯 饰）带来了巨大压力，她阻止母亲冯婉瑜（巩俐 饰）与父亲的相见。因此夫妻二人近在咫尺却又相隔天涯。文革结束后，陆焉识终于平反回家，但是他却发现女儿早已放弃了芭蕾的梦想成了一名工厂女工，而深爱的妻子因为患病已经不认识自己。深厚的感情、生活的变故，迫使陆焉识做出了对他来说最荒唐却又最合理的人生选择……
345,https://movie.douban.com/subject/20258941/,战长沙,9.1,141387,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2186299818.jpg,孔笙,吴桐,霍建华, 中国大陆, 汉语普通话, Battle of Changsha,"['剧情', '历史', '战争']", 45分钟,2014,故事发生在抗日战争初期，日军攻陷武汉后一路南下，长沙危在旦夕。面对突如其来的战事，城内人心惶惶，不少人携家带口南逃西奔。胡家孙女婿薛君山（任程伟 饰）在家人配合下，极力安排胡家最为宠爱的一对龙凤胎湘湘（杨紫 饰）和小满（牛骏峰 饰）的退路。湘湘被托咐给留洋归来的军人才俊顾清明（霍建华 饰），不料自幼傲气的湘湘与清明水火不容，薛君山只好另寻人家。在全家人的努力下，终于在战火烧到长沙城之前给湘湘定下婚事，算是了却一块心病。这时，蒋介石密令焚烧长沙城，因指挥失误大火烧了三天三夜，千年古城毁于一旦，成千上万人在睡梦中魂断火魔，其中包括湘湘未婚夫一家。各地英雄儿女纷至踏来，他们要用血肉之躯捍卫这座古老的城市……
346,https://movie.douban.com/subject/1433990/,风雨哈佛路 Homeless to Harvard: The Liz Murray Story,8.1,112011,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2575910688.jpg,彼得·勒文,Ronni Kern,索拉·伯奇, 美国, 英语 / 葡萄牙语 / 巴西手语, 最贫穷的哈佛女孩,"['剧情', '传记']",104,2003,丽兹（索拉·伯奇 Thora Birch饰）出生在美国的贫民窟里，从小就开始承受着家庭的千疮百孔，父母酗酒吸毒，母亲患上了精神分裂症。贫穷的丽兹需要出去乞讨，流浪在城市的角落，生活的苦难似乎无穷无尽。
347,https://movie.douban.com/subject/26794701/,孟买酒店 Hotel Mumbai,8.4,108069,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2545020183.jpg,安东尼·马拉斯,安东尼·马拉斯,艾米·汉莫, 澳大利亚 / 美国 / 印度, 英语 / 印地语 / 旁遮普语 / 希腊语 / 俄语 / 阿拉伯语 / 乌尔都语 / 波斯语, 失控危城(台),"['剧情', '惊悚', '历史']",123,2018,影片真实再现震惊世界的“印度9·11”孟买恐袭事件，2008年11月，著名的泰姬陵酒店意外遭到恐怖分子入侵，恐怖分子无差别行凶，让整个酒店陷入绝望之境，百余名酒店住客及员工被困，无人得知何时能等来救援，一场与死神的赛跑就此开启…
348,https://movie.douban.com/subject/1306505/,红高粱,8.4,172540,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2585499261.jpg,张艺谋,莫言,姜文, 中国大陆, 汉语普通话 / 日语, Red Sorghum / Sorgo rojo,"['剧情', '爱情', '历史', '战争']",91,1988,该片改编自莫言1986年发表的两部中篇小说《红高粱》和《高粱酒》。因为一匹骡子，“ 我奶奶”九儿（巩俐饰）的父母要她嫁给一位拥有一座酒坊的50岁麻风病人。九儿乘坐花轿出嫁时，在途中被一名强盗拦截。其中一名抬轿男子余占鳌（姜文饰）打退了强盗，九儿因而和他开始相互喜欢。3天后九儿回乡探望父母 。抬轿男子突然从高粱田里冲出来，抢走了九儿。他们在高粱田野外交合。九儿回到酒坊的时候发现麻风病的丈夫死了，“ 我奶奶”撑起李家的烧酒作坊，不久余占鳌正式成为 “我爷爷”，并独创酿制好酒十八红的方法。抗日战争期间，“我爷爷”和“我奶奶”连手谱写了一曲悲歌。
349,https://movie.douban.com/subject/1291824/,黑鹰坠落 Black Hawk Down,8.7,205490,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1910900710.jpg,雷德利·斯科特,肯·诺兰,乔什·哈奈特, 美国, 英语 / 阿拉伯语 / 索马里语, 黑鹰15小时(港) / 黑鹰计划(台) / 黑鹰降落,"['动作', '历史', '战争']",144,2001,1992年，连年的部落战争令东非国家索马里山河破败，民不聊生，由此引发的大饥荒更造成三十万人死亡。掌控首都摩加迪休的独裁者默罕默德•法拉•艾迪德抢走国际组织的救援物资，此举引起世人公愤。丧心病狂的艾迪德向国际维和组织宣战，美国方面派出160名特种部队成员前往摩加迪休以推翻艾迪德政权。
350,https://movie.douban.com/subject/2210001/,大明王朝1566,9.7,106060,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2444453078.jpg,张黎,刘和平,陈宝国, 中国大陆, 汉语普通话, 大明王朝1566：嘉靖与海瑞 / 嘉靖与海瑞,"['剧情', '历史']", 42分钟,2007,本剧讲述的是嘉靖与海瑞的故事。嘉靖三十九年，贪墨横行、民不聊生。奸臣严嵩（倪大红 饰）党羽密布、权倾朝野，清官海瑞（黄志忠 饰）不惧强权，敢于向腐朽封建的皇权发起挑战。皇帝朱厚熜（陈宝国 饰）练道修玄二十载，始终把控着大明朝的军政、经济大权。当时的中国经济发达，市井文化也算繁荣，但社会各阶层矛盾突出，国家大面积实施的土地兼并使千百万农民一夜之间失去了赖以生存的土地。严嵩的专权引起了地方各级官员的不满，“倒严”之声甚嚣尘上，从上至下、从里到外，从朝廷到地方官府，到处充斥着尔虞我诈、勾心斗角的血雨腥风。忠臣良将与乱臣贼子纷纷登上了当时的历史舞台......
351,https://movie.douban.com/subject/3205624/,社交网络 The Social Network,8.1,355150,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2553756806.jpg,大卫·芬奇,艾伦·索金,杰西·艾森伯格, 美国, 英语 / 法语, 社群网战(台) / Facebook的故事 / 脸书狂潮 / 该页无法显示(豆友译名),"['剧情', '传记']",120,2010,2003年秋，哈佛大学。恃才放旷的天才学生马克·扎克伯格（Jesse Eisenberg 饰）被女友甩掉，愤怒之际，马克利用黑客手段入侵了学校的系统，盗取了校内所有漂亮女生的资料，并制作名为“Facemash”的网站供同学们对辣妹评分。他的举动引起了轰动，一度致令哈佛服 务器几近崩溃，马克因此遭到校方的惩罚。正所谓因祸得福，马克的举动引起了温克莱沃斯兄弟的注意，他们邀请马克加入团队，共同建立一个社交网站。与此同时，马克也建立了日后名声大噪的“Facebook”。
352,https://movie.douban.com/subject/33475049/,救国同盟 Союз спасения,7.1,1737,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2565060395.jpg,安德列·克拉夫丘克,奥列格·马洛维奇克,茵格保加·达坤耐特, 俄罗斯, 俄语, Union of Salvation / Soyuz spaseniya,"['剧情', '历史', '冒险']",136,2019,救国同盟是一部即将上映的俄罗斯历史战争片，关于第一次世界大战的故事。讲述了参加了俄法1812年战争的一群军人，梦想改变俄罗斯帝国，试图推翻沙皇专制的故事。
353,https://movie.douban.com/subject/2181930/,大宅门,9.3,96583,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2312848796.jpg,郭宝昌,郭宝昌,斯琴高娃, 中国大陆, 汉语普通话, The Grand Mansion Gate,"['剧情', '爱情', '家庭', '传记', '历史']", 45分钟,2001,《大宅门》由郭宝昌出任编剧和导演，2001年荣获中央电视台收视冠军。
354,https://movie.douban.com/subject/4917905/,宫,6,65480,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p945446094.jpg,李慧珠,于正,杨幂, 中国大陆, 汉语普通话, 宫锁心玉 / 清穿—九子夺嫡 / 宫·锁心玉,"['剧情', '爱情', '历史', '奇幻', '古装']", 46分钟,2011,巍巍康熙王朝即将落下帷幕，皇位的归属引来诸位皇子的明争暗斗，偌大皇宫之中，一派祥和的外表下杀机四伏，凶相迭出。恰在此时，一个本该在21世纪过着平凡生活的少女洛晴川（杨幂 饰）意外穿越到了这个波谲云诡的时代，她是一名考古系的学生，对历史有着浓厚的兴趣。在这里，她凭借丰富的史学知识在皇宫中博得一席之地，也结识了早在历史书籍上便已熟悉的胤禛（何晟铭 饰）、胤禩（冯绍峰 饰）等阿哥，在交往中更与他们产生了感情。在夺嗣之争中，晴川见识到了宫廷勾心斗角之惨烈，也亲眼见证了与史书所载不一样的历史。
355,https://movie.douban.com/subject/1907464/,集结号,8,186332,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1655611025.jpg,冯小刚,刘恒,张涵予, 中国大陆 / 中国香港, 汉语普通话, Assembly,"['剧情', '传记', '历史', '战争']",124,2007,1948年解放战争时期，连长谷子地（张涵予 饰）率领九连47名战士在汶河岸执行掩护大部队撤退的任务，团长刘泽水（胡军 饰）下令，以集结号为令，听见号响就撤退。
356,https://movie.douban.com/subject/1465829/,赤壁(上),6.4,161755,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p936373819.jpg,吴宇森,吴宇森,梁朝伟, 中国大陆 / 中国香港 / 中国台湾 / 日本 / 韩国, 汉语普通话, 赤壁 / Red Cliff,"['动作', '历史', '战争', '古装']",150,2008,东汉末年，汉室幼主难当大局，朝廷中曹操（张丰毅 饰）独断专行，挟天子以令诸侯，大夫孔融（王庆祥 饰）誓死直谏，结果落得给曹兵祭旗。原来曹操决心已定，欲剿灭刘备（尤勇 饰）、孙权（张震 饰）等江南反贼，一统天下。长坂坡一战后，刘备在军师诸葛亮（金城武 饰）辅佐之下，率结义弟兄关羽、张飞（臧金生 饰）、赵云（胡军 饰）等，带领难民且战且退，最后只得求助于江东孙权。对于抗曹之事，孙权亦正犹豫不决。但大都督周瑜（梁朝伟 饰）与其妹孙尚香（赵薇 饰）均力挺其出战，眼看大兵压境，孙刘联盟方现雏形。诸葛亮观周瑜严明治军，旗下大将甘兴（中村狮童 饰）身先士卒，颇感欣慰。此刻突然传来军中箭弩严重缺乏，孔明不顾鲁肃（侯勇 饰）好心劝阻，甘愿立下军令状，谋求箭弩……
357,https://movie.douban.com/subject/1302987/,珍珠港 Pearl Harbor,7.9,197929,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1340424701.jpg,迈克尔·贝,兰道尔·华莱士,本·阿弗莱克, 美国, 英语 / 日语 / 法语 / 汉语普通话, Tennessee,"['剧情', '爱情', '历史', '战争']",183,2001,雷夫（本•阿弗莱特）和丹尼（乔什•哈奈特）是一对自小玩在一起的好兄弟，两人对飞行都有很大兴趣，曾一起学习过驾驶飞机，二战初期，两人又一起加入了美国空军部队。受训期间，雷夫与军中医院里的女护士伊弗琳（凯特•贝金赛尔）坠入爱河。
358,https://movie.douban.com/subject/25823132/,暗杀 암살,8,164819,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2265025290.jpg,崔东勋,崔东勋,全智贤, 韩国, 韩语 / 英语 / 日语 / 粤语 / 汉语普通话 / 法语 / 韩国手语, 复国者联盟(港) / 米拉波 / Assassination,"['剧情', '动作', '历史', '犯罪']",139,2015,故事发生在20世纪30年代，日本帝国主义的铁蹄响彻东亚诸国，风起云涌的时代下，一段段传奇接连上演。在中国，效力于韩国临时政府的局务局队长廉锡镇（李政宰 饰）从监狱中释放了被判处死刑的独立军狙击手安沃允（全智贤 饰），随后又找来了爆破专家黄德三（崔德文 饰）、新兴武官学校毕业生“速射炮”秋尚沃（赵镇雄 饰），密令三人暗杀朝鲜驻军司令官以及本国的卖国贼。危险的行动开始了，可是日本方面却很快收到刺杀任务的线报。在狂蛇乱舞的十里洋场，紧张刺激且充满阴谋的较量交替展开，而这也是有关民族命运的惊险对决……
359,https://movie.douban.com/subject/1950148/,赎罪 Atonement,8.4,238056,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1318245068.jpg,乔·赖特,克里斯托弗·汉普顿,詹姆斯·麦卡沃伊, 英国 / 法国, 英语 / 法语, 爱．诱．罪(港) / 救赎,"['剧情', '爱情', '悬疑', '战争']",123,2008,"1935年夏天，来自一个宽裕的英国小康家庭的13岁的少女布里奥妮（斯奥里兹•罗南 饰）刚刚开始尝试写作,想象力丰富。一天，她暗中发现仆人的儿子——罗比•特纳（詹姆斯•迈克沃伊 饰）和她姐姐塞西利亚（凯特•奈特莉 饰）之间有暧昧关系，而且发现他给她写了一封充满情色意味的情书。布里奥妮丰富的想象力虚构着各种可怕的事情，浮想联翩。当她的表姐罗拉被强奸后，布里奥妮相当肯定她看到是罗比做的，这次指证使罗比蒙冤入狱，留下伤心欲绝的塞西利亚。"
362,https://movie.douban.com/subject/1293318/,萤火虫之墓 火垂るの墓,8.7,315950,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1157334208.jpg,高畑勋,高畑勋,辰己努, 日本, 日语, 再见萤火虫(港) / 萤火挽歌 / 火帘之墓 / Hotaru no haka / Tombstone for Fireflies / Grave of the Fireflies / Tomb of the Fireflies,"['剧情', '动画', '战争']",89,1988,美日战争爆发，14岁的清太带着年幼的妹妹到处逃命，当他们到达防空洞的时候，母亲已身受重伤，没过多久便不久人世。两兄妹自此过着相依为命的日子。他们只好投靠了母亲的姐妹，纵使他们把家里所有的家当都送给了阿姨，但当食物吃完，他们就越感到了寄人篱下的感觉，清太决定带着妹妹离开独自生活。火灾硝烟中的生活并不好过，清太为了妹妹四处偷取食物，但妹妹还是严重营养不良……
363,https://movie.douban.com/subject/3734112/,风声,8.2,395035,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1599059779.jpg,陈国富,陈国富,周迅, 中国大陆, 汉语普通话 / 日语, The Message,"['剧情', '惊悚', '战争', '犯罪']",118,2009,1942年10月10日，汪伪政权举行了盛大的国民政府庆典。然而，一系列的军政要员遇刺事件，让身为特务处长王田香（王志文 饰）如坐针毡。在对女刺客（刘威葳 饰）的酷刑审问中，他获得了一条关键的情报——代号为老鬼的地下党已经混入了剿匪司令部。立功心切的王田香立刻向日本皇军特务机关长武田（黄晓明 饰）做了汇报。二人随即在裘庄布下了一个圈套，意图通过放出假消息逼老鬼现身。
364,https://movie.douban.com/subject/1293964/,魂断蓝桥 Waterloo Bridge,8.8,195619,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2351134499.jpg,茂文·勒鲁瓦,塞缪尔·N·贝尔曼,费雯·丽, 美国, 英语 / 法语, 滑铁卢桥 / 断桥残梦,"['剧情', '爱情', '战争']",108,1940,第一次世界大战期间，回国度假的陆军中尉罗伊（罗伯特·泰勒）在滑铁卢桥上邂逅了舞蹈演员玛拉（费雯·丽），两人彼此倾心，爱情迅速升温。就在两人决定结婚之时，罗伊应招回营地，两人被迫分离。由于错过剧团演出，玛拉被开除，只能和好友相依为命。
365,https://movie.douban.com/subject/2254648/,亮剑,9.3,116654,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p900419027.jpg,张前,都梁,李幼斌, 中国大陆, 汉语普通话, Drawing Sword,"['剧情', '战争']", 42分钟,2005,129师386旅独立团的团长李云龙（李幼斌 饰）是个敢想敢干，不按规矩办事的愣头青，他脾气火爆，性格直爽，在他的带领下，整个独立团也呈现出敢于拼杀的不要命劲头。在他面前，不可一世的坂田连队、山崎大队、山本部队接连败下阵来，李云龙名声大噪，却也因屡次犯规而遭贬斥。抗日战争时期，他与国军358团团长楚云飞（张光北 饰）惺惺相惜，却又不得不在徐蚌会战时一较高下，最终二人皆负重伤。养病期间，李云龙喜欢上善良可人的护士田雨（童蕾 饰），两个革命战友从此走到一起。在随后几十年的日子里，这对夫妻以及他们的亲人、战友共同经历着这个国家的沧桑巨变……
366,https://movie.douban.com/subject/10807909/,智取威虎山,7.7,313119,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2215164906.jpg,徐克,黄建新,张涵予, 中国大陆 / 中国香港, 汉语普通话 / 英语, 智取威虎山3D / 林海雪原3D / The Taking of Tiger Mountain / Tracks in The Snowy Forest,"['剧情', '动作', '战争', '冒险']",141,2014,1947年冬，为了从土匪手中夺取控制东北九岭上万先遣军的分布图，东北民主联军203小分队队长少剑波（林更新 饰）委派侦查员杨子荣（张涵予 饰）卧底潜入最大的土匪山头“威虎山”。杨子荣凭借自己的机智应变获得了匪首座山雕（梁家辉 饰）和座下八大金刚的赏识，被封为威虎山“老九”。座山雕天生多疑，多次派人试探杨子荣，杨子荣一面与土匪多方周旋，一面涉险为山下战友传出情报。一波未平一波又起，被203小分队生擒的土匪联络副官栾平（杜奕衡 饰）趁乱逃脱，知道杨子荣卧底详情的他竟出现在威虎寨中与杨子荣当面对质，杨子荣腹背受敌陷入全面危机......
367,https://movie.douban.com/subject/1296909/,虎口脱险 La grande vadrouille,8.9,166803,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2399597512.jpg,热拉尔·乌里,热拉尔·乌里,路易·德·菲奈斯, 法国 / 英国, 法语 / 英语 / 德语, 横冲直撞出重围(港) / 大進擊(台) / Don't Look Now... We're Being Shot At!,"['喜剧', '战争']",132,1966,二战期间，英国一架飞机在执行轰炸任务中，被德军击中，几名英国士兵被迫跳伞逃生。他们约好在土耳其浴室见面，并用这次行动的代号“鸳鸯茶”作为接头暗号。
369,https://movie.douban.com/subject/26581837/,上海堡垒,2.9,231718,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2564170314.jpg,滕华涛,滕华涛,鹿晗, 中国大陆, 汉语普通话, Shanghai Fortress,"['爱情', '科幻', '战争']",107,2019,未来世界外星黑暗势力突袭地球，上海成为了人类最后的希望。大学生江洋（鹿晗饰）追随女指挥官林澜（舒淇饰）进入了上海堡垒成为一名指挥员。外星势力不断发动猛烈袭击，林澜受命保护击退外星人的秘密武器，江洋和几个好友所在的灰鹰小队则要迎战外星侵略者，保卫人类的最后一战最终在上海打响……
370,https://movie.douban.com/subject/25983044/,比利·林恩的中场战事 Billy Lynn's Long Halftime Walk,8.4,315074,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2391542403.jpg,李安,让-克里斯托弗·卡斯特里,乔·阿尔文, 美国 / 英国 / 中国大陆, 英语, 半场无战事 / 比利·林恩漫长的中场休息 / 比利·林漫长的中场行走 / 中场休息,"['剧情', '战争']",113,2016,伊拉克战争时期，来自美国德州的19岁技术兵比利·林恩（乔·阿尔文 Joe Alwyn 饰）因为一段偶然拍摄的视频而家喻户晓。那是一次规模不大却激烈非常的遭遇战，战斗中林恩所在的B班班长（范·迪塞尔 Vin Diesel 饰）遭到当地武装分子的伏击和劫持，而林恩为了营救班长不惜铤而走险冲锋陷阵。视频公布于世让他成为全美民众所崇拜的英雄，然而却鲜有人理解他和战友们所经历的一切。为了安葬班长，B班得到了短暂的休假，因此他们得以受邀参加一场在德州举行的橄榄球比赛。林恩的姐姐因某事件深感愧疚，她希望弟弟能借此机缘回归普通生活。而周围的经纪人、球迷、大老板、普通民众则对战争、卫国、士兵有着各种各样想当然的理解。球场上的庆典盛大开幕，林恩和战友们的心却愈加沉重与焦躁……
